"nct_id","phase","overall_status","start_year","country_name","is_uk"
NCT02211131,PHASE2,COMPLETED,2015,Australia,false
NCT02211131,PHASE2,COMPLETED,2015,Brazil,false
NCT02211131,PHASE2,COMPLETED,2015,France,false
NCT02211131,PHASE2,COMPLETED,2015,Greece,false
NCT02211131,PHASE2,COMPLETED,2015,Poland,false
NCT02211131,PHASE2,COMPLETED,2015,Russia,false
NCT02211131,PHASE2,COMPLETED,2015,Spain,false
NCT02211131,PHASE2,COMPLETED,2015,Switzerland,false
NCT02211131,PHASE2,COMPLETED,2015,United States,false
NCT02211417,PHASE2,COMPLETED,2015,Canada,false
NCT02211417,PHASE2,COMPLETED,2015,United States,false
NCT02213250,PHASE1,COMPLETED,2015,China,false
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,Australia,false
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,Belgium,false
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,Czechia,false
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,France,false
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,Italy,false
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,Netherlands,false
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,Poland,false
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,Spain,false
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,United Kingdom,true
NCT02213926,PHASE2,ACTIVE_NOT_RECRUITING,2015,United States,false
NCT02215512,PHASE1,COMPLETED,2015,United States,false
NCT02216123,PHASE3,COMPLETED,2015,Brazil,false
NCT02216123,PHASE3,COMPLETED,2015,Colombia,false
NCT02216123,PHASE3,COMPLETED,2015,Ethiopia,false
NCT02216123,PHASE3,COMPLETED,2015,Peru,false
NCT02216123,PHASE3,COMPLETED,2015,Thailand,false
NCT02216123,PHASE3,COMPLETED,2015,Vietnam,false
NCT02217007,PHASE2,WITHDRAWN,2015,United States,false
NCT02217410,PHASE1/PHASE2,COMPLETED,2015,Brazil,false
NCT02217410,PHASE1/PHASE2,COMPLETED,2015,Germany,false
NCT02217410,PHASE1/PHASE2,COMPLETED,2015,Netherlands,false
NCT02217410,PHASE1/PHASE2,COMPLETED,2015,United States,false
NCT02217917,PHASE1,COMPLETED,2015,Belgium,false
NCT02218372,PHASE3,COMPLETED,2015,Belgium,false
NCT02218372,PHASE3,COMPLETED,2015,Canada,false
NCT02218372,PHASE3,COMPLETED,2015,France,false
NCT02218372,PHASE3,COMPLETED,2015,Germany,false
NCT02218372,PHASE3,COMPLETED,2015,Hungary,false
NCT02218372,PHASE3,COMPLETED,2015,Italy,false
NCT02218372,PHASE3,COMPLETED,2015,Poland,false
NCT02218372,PHASE3,COMPLETED,2015,Romania,false
NCT02218372,PHASE3,COMPLETED,2015,Spain,false
NCT02218372,PHASE3,COMPLETED,2015,United States,false
NCT02221037,PHASE2,TERMINATED,2015,United Kingdom,true
NCT02222155,PHASE2,COMPLETED,2015,Canada,false
NCT02222155,PHASE2,COMPLETED,2015,United States,false
NCT02222363,PHASE1,TERMINATED,2015,United States,false
NCT02224456,PHASE4,COMPLETED,2015,China,false
NCT02224560,PHASE3,COMPLETED,2015,France,false
NCT02224560,PHASE3,COMPLETED,2015,Spain,false
NCT02224560,PHASE3,COMPLETED,2015,United Kingdom,true
NCT02224560,PHASE3,COMPLETED,2015,United States,false
NCT02224599,PHASE1/PHASE2,TERMINATED,2017,United States,false
NCT02224690,PHASE3,COMPLETED,2015,Netherlands,false
NCT02224690,PHASE3,COMPLETED,2015,Poland,false
NCT02224690,PHASE3,COMPLETED,2015,United States,false
NCT02224703,PHASE3,COMPLETED,2015,Australia,false
NCT02224703,PHASE3,COMPLETED,2015,Israel,false
NCT02224703,PHASE3,COMPLETED,2015,Netherlands,false
NCT02224703,PHASE3,COMPLETED,2015,Poland,false
NCT02224703,PHASE3,COMPLETED,2015,Spain,false
NCT02224703,PHASE3,COMPLETED,2015,United States,false
NCT02226146,PHASE2,COMPLETED,2016,Israel,false
NCT02226146,PHASE2,COMPLETED,2016,United States,false
NCT02227147,PHASE2,COMPLETED,2015,United States,false
NCT02229461,PHASE1,COMPLETED,2015,United States,false
NCT02231008,PHASE2/PHASE3,COMPLETED,2015,United States,false
NCT02231190,PHASE1,COMPLETED,2015,United States,false
NCT02231658,PHASE1,TERMINATED,2015,Germany,false
NCT02231710,PHASE1,TERMINATED,2015,United States,false
NCT02232256,PHASE3,WITHDRAWN,2015,Canada,false
NCT02232490,PHASE3,UNKNOWN,2015,Mongolia,false
NCT02232620,PHASE2,TERMINATED,2017,Canada,false
NCT02232633,PHASE2,COMPLETED,2015,Canada,false
NCT02234323,PHASE3,COMPLETED,2015,Australia,false
NCT02234323,PHASE3,COMPLETED,2015,Brazil,false
NCT02234323,PHASE3,COMPLETED,2015,Canada,false
NCT02234323,PHASE3,COMPLETED,2015,France,false
NCT02234323,PHASE3,COMPLETED,2015,Germany,false
NCT02234323,PHASE3,COMPLETED,2015,Ireland,false
NCT02234323,PHASE3,COMPLETED,2015,Italy,false
NCT02234323,PHASE3,COMPLETED,2015,Netherlands,false
NCT02234323,PHASE3,COMPLETED,2015,New Zealand,false
NCT02234323,PHASE3,COMPLETED,2015,Poland,false
NCT02234323,PHASE3,COMPLETED,2015,Spain,false
NCT02234323,PHASE3,COMPLETED,2015,Sweden,false
NCT02234323,PHASE3,COMPLETED,2015,United Kingdom,true
NCT02234323,PHASE3,COMPLETED,2015,United States,false
NCT02234583,PHASE3,COMPLETED,2015,Australia,false
NCT02234583,PHASE3,COMPLETED,2015,Austria,false
NCT02234583,PHASE3,COMPLETED,2015,Bulgaria,false
NCT02234583,PHASE3,COMPLETED,2015,Canada,false
NCT02234583,PHASE3,COMPLETED,2015,Chile,false
NCT02234583,PHASE3,COMPLETED,2015,Czechia,false
NCT02234583,PHASE3,COMPLETED,2015,Denmark,false
NCT02234583,PHASE3,COMPLETED,2015,Estonia,false
NCT02234583,PHASE3,COMPLETED,2015,Finland,false
NCT02234583,PHASE3,COMPLETED,2015,France,false
NCT02234583,PHASE3,COMPLETED,2015,Germany,false
NCT02234583,PHASE3,COMPLETED,2015,Hungary,false
NCT02234583,PHASE3,COMPLETED,2015,Latvia,false
NCT02234583,PHASE3,COMPLETED,2015,Lithuania,false
NCT02234583,PHASE3,COMPLETED,2015,New Zealand,false
NCT02234583,PHASE3,COMPLETED,2015,Norway,false
NCT02234583,PHASE3,COMPLETED,2015,Poland,false
NCT02234583,PHASE3,COMPLETED,2015,Portugal,false
NCT02234583,PHASE3,COMPLETED,2015,Puerto Rico,false
NCT02234583,PHASE3,COMPLETED,2015,Romania,false
NCT02234583,PHASE3,COMPLETED,2015,Russia,false
NCT02234583,PHASE3,COMPLETED,2015,Serbia,false
NCT02234583,PHASE3,COMPLETED,2015,Slovakia,false
NCT02234583,PHASE3,COMPLETED,2015,Slovenia,false
NCT02234583,PHASE3,COMPLETED,2015,South Africa,false
NCT02234583,PHASE3,COMPLETED,2015,Spain,false
NCT02234583,PHASE3,COMPLETED,2015,Ukraine,false
NCT02234583,PHASE3,COMPLETED,2015,United Kingdom,true
NCT02234583,PHASE3,COMPLETED,2015,United States,false
NCT02234986,PHASE2,COMPLETED,2015,United States,false
NCT02235909,PHASE3,COMPLETED,2015,Argentina,false
NCT02235909,PHASE3,COMPLETED,2015,Brazil,false
NCT02235909,PHASE3,COMPLETED,2015,Bulgaria,false
NCT02235909,PHASE3,COMPLETED,2015,Colombia,false
NCT02235909,PHASE3,COMPLETED,2015,Hungary,false
NCT02235909,PHASE3,COMPLETED,2015,Italy,false
NCT02235909,PHASE3,COMPLETED,2015,Mexico,false
NCT02235909,PHASE3,COMPLETED,2015,Poland,false
NCT02235909,PHASE3,COMPLETED,2015,South Africa,false
NCT02235909,PHASE3,COMPLETED,2015,Turkey (Türkiye),false
NCT02235909,PHASE3,COMPLETED,2015,Ukraine,false
NCT02235909,PHASE3,COMPLETED,2015,United States,false
NCT02236013,PHASE1,COMPLETED,2015,United States,false
NCT02237157,PHASE1,COMPLETED,2015,United States,false
NCT02238834,PHASE1,COMPLETED,2015,Taiwan,false
NCT02240537,PHASE1,UNKNOWN,2015,United States,false
NCT02240693,PHASE2,COMPLETED,2015,Austria,false
NCT02240693,PHASE2,COMPLETED,2015,Belgium,false
NCT02240693,PHASE2,COMPLETED,2015,Canada,false
NCT02240693,PHASE2,COMPLETED,2015,France,false
NCT02240693,PHASE2,COMPLETED,2015,Germany,false
NCT02240693,PHASE2,COMPLETED,2015,Italy,false
NCT02240693,PHASE2,COMPLETED,2015,Netherlands,false
NCT02240693,PHASE2,COMPLETED,2015,Poland,false
NCT02240693,PHASE2,COMPLETED,2015,Portugal,false
NCT02240693,PHASE2,COMPLETED,2015,Spain,false
NCT02240693,PHASE2,COMPLETED,2015,United Kingdom,true
NCT02240693,PHASE2,COMPLETED,2015,United States,false
NCT02240706,PHASE2,TERMINATED,2015,Germany,false
NCT02240706,PHASE2,TERMINATED,2015,United States,false
NCT02242487,PHASE3,COMPLETED,2015,Canada,false
NCT02242487,PHASE3,COMPLETED,2015,Czechia,false
NCT02242487,PHASE3,COMPLETED,2015,Poland,false
NCT02242487,PHASE3,COMPLETED,2015,Spain,false
NCT02242487,PHASE3,COMPLETED,2015,United States,false
NCT02245620,PHASE2,COMPLETED,2015,United States,false
NCT02246075,PHASE2,WITHDRAWN,2015,United States,false
NCT02246166,PHASE4,COMPLETED,2015,China,false
NCT02246816,PHASE3,WITHDRAWN,2015,United States,false
NCT02248922,PHASE4,TERMINATED,2015,Germany,false
NCT02249429,PHASE2,COMPLETED,2015,Bosnia and Herzegovina,false
NCT02249429,PHASE2,COMPLETED,2015,France,false
NCT02249429,PHASE2,COMPLETED,2015,Israel,false
NCT02249429,PHASE2,COMPLETED,2015,Serbia,false
NCT02249429,PHASE2,COMPLETED,2015,United Kingdom,true
NCT02249429,PHASE2,COMPLETED,2015,United States,false
NCT02250326,PHASE2,COMPLETED,2015,Canada,false
NCT02250326,PHASE2,COMPLETED,2015,France,false
NCT02250326,PHASE2,COMPLETED,2015,Germany,false
NCT02250326,PHASE2,COMPLETED,2015,Italy,false
NCT02250326,PHASE2,COMPLETED,2015,Spain,false
NCT02250326,PHASE2,COMPLETED,2015,United Kingdom,true
NCT02250326,PHASE2,COMPLETED,2015,United States,false
NCT02250807,PHASE3,COMPLETED,2015,Spain,false
NCT02252172,PHASE3,COMPLETED,2015,Australia,false
NCT02252172,PHASE3,COMPLETED,2015,Austria,false
NCT02252172,PHASE3,COMPLETED,2015,Belgium,false
NCT02252172,PHASE3,COMPLETED,2015,Canada,false
NCT02252172,PHASE3,COMPLETED,2015,Denmark,false
NCT02252172,PHASE3,COMPLETED,2015,France,false
NCT02252172,PHASE3,COMPLETED,2015,Germany,false
NCT02252172,PHASE3,COMPLETED,2015,Ireland,false
NCT02252172,PHASE3,COMPLETED,2015,Israel,false
NCT02252172,PHASE3,COMPLETED,2015,Netherlands,false
NCT02252172,PHASE3,COMPLETED,2015,Sweden,false
NCT02252172,PHASE3,COMPLETED,2015,United Kingdom,true
NCT02252172,PHASE3,COMPLETED,2015,United States,false
NCT02252783,PHASE2,UNKNOWN,2018,United States,false
NCT02253277,PHASE1,COMPLETED,2015,Germany,false
NCT02253654,PHASE4,COMPLETED,2015,Puerto Rico,false
NCT02253654,PHASE4,COMPLETED,2015,United States,false
NCT02254408,PHASE2,COMPLETED,2015,Australia,false
NCT02254408,PHASE2,COMPLETED,2015,Brazil,false
NCT02254408,PHASE2,COMPLETED,2015,Canada,false
NCT02254408,PHASE2,COMPLETED,2015,France,false
NCT02254408,PHASE2,COMPLETED,2015,Germany,false
NCT02254408,PHASE2,COMPLETED,2015,Israel,false
NCT02254408,PHASE2,COMPLETED,2015,Netherlands,false
NCT02254408,PHASE2,COMPLETED,2015,Singapore,false
NCT02254408,PHASE2,COMPLETED,2015,South Korea,false
NCT02254408,PHASE2,COMPLETED,2015,Spain,false
NCT02254408,PHASE2,COMPLETED,2015,Sweden,false
NCT02254408,PHASE2,COMPLETED,2015,Switzerland,false
NCT02254408,PHASE2,COMPLETED,2015,Taiwan,false
NCT02254408,PHASE2,COMPLETED,2015,United Kingdom,true
NCT02254408,PHASE2,COMPLETED,2015,United States,false
NCT02254421,PHASE2,COMPLETED,2015,France,false
NCT02254421,PHASE2,COMPLETED,2015,South Korea,false
NCT02254421,PHASE2,COMPLETED,2015,Sweden,false
NCT02254421,PHASE2,COMPLETED,2015,Switzerland,false
NCT02254421,PHASE2,COMPLETED,2015,United States,false
NCT02254954,PHASE1,TERMINATED,2015,United States,false
NCT02255422,PHASE2,COMPLETED,2015,Denmark,false
NCT02255422,PHASE2,COMPLETED,2015,United States,false
NCT02255435,PHASE2,COMPLETED,2015,Australia,false
NCT02255435,PHASE2,COMPLETED,2015,Austria,false
NCT02255435,PHASE2,COMPLETED,2015,Italy,false
NCT02255435,PHASE2,COMPLETED,2015,United Kingdom,true
NCT02255435,PHASE2,COMPLETED,2015,United States,false
NCT02255656,PHASE4,COMPLETED,2015,Argentina,false
NCT02255656,PHASE4,COMPLETED,2015,Australia,false
NCT02255656,PHASE4,COMPLETED,2015,Belgium,false
NCT02255656,PHASE4,COMPLETED,2015,Brazil,false
NCT02255656,PHASE4,COMPLETED,2015,Canada,false
NCT02255656,PHASE4,COMPLETED,2015,Czechia,false
NCT02255656,PHASE4,COMPLETED,2015,Denmark,false
NCT02255656,PHASE4,COMPLETED,2015,Germany,false
NCT02255656,PHASE4,COMPLETED,2015,Israel,false
NCT02255656,PHASE4,COMPLETED,2015,Italy,false
NCT02255656,PHASE4,COMPLETED,2015,Mexico,false
NCT02255656,PHASE4,COMPLETED,2015,Netherlands,false
NCT02255656,PHASE4,COMPLETED,2015,Poland,false
NCT02255656,PHASE4,COMPLETED,2015,Russia,false
NCT02255656,PHASE4,COMPLETED,2015,Spain,false
NCT02255656,PHASE4,COMPLETED,2015,Sweden,false
NCT02255656,PHASE4,COMPLETED,2015,Ukraine,false
NCT02255656,PHASE4,COMPLETED,2015,United Kingdom,true
NCT02255656,PHASE4,COMPLETED,2015,United States,false
NCT02256917,PHASE3,COMPLETED,2015,Canada,false
NCT02256917,PHASE3,COMPLETED,2015,Croatia,false
NCT02256917,PHASE3,COMPLETED,2015,Finland,false
NCT02256917,PHASE3,COMPLETED,2015,France,false
NCT02256917,PHASE3,COMPLETED,2015,Japan,false
NCT02256917,PHASE3,COMPLETED,2015,Netherlands,false
NCT02256917,PHASE3,COMPLETED,2015,North Macedonia,false
NCT02256917,PHASE3,COMPLETED,2015,Slovenia,false
NCT02256917,PHASE3,COMPLETED,2015,United States,false
NCT02257632,PHASE4,COMPLETED,2015,Germany,false
NCT02258009,PHASE4,WITHDRAWN,2015,Germany,false
NCT02258451,PHASE2,COMPLETED,2015,Austria,false
NCT02258451,PHASE2,COMPLETED,2015,Belgium,false
NCT02258451,PHASE2,COMPLETED,2015,France,false
NCT02258451,PHASE2,COMPLETED,2015,Germany,false
NCT02258451,PHASE2,COMPLETED,2015,Hong Kong,false
NCT02258451,PHASE2,COMPLETED,2015,Israel,false
NCT02258451,PHASE2,COMPLETED,2015,Italy,false
NCT02258451,PHASE2,COMPLETED,2015,Japan,false
NCT02258451,PHASE2,COMPLETED,2015,Norway,false
NCT02258451,PHASE2,COMPLETED,2015,Poland,false
NCT02258451,PHASE2,COMPLETED,2015,Singapore,false
NCT02258451,PHASE2,COMPLETED,2015,South Korea,false
NCT02258451,PHASE2,COMPLETED,2015,Spain,false
NCT02258451,PHASE2,COMPLETED,2015,Switzerland,false
NCT02258451,PHASE2,COMPLETED,2015,Taiwan,false
NCT02258451,PHASE2,COMPLETED,2015,United Kingdom,true
NCT02258451,PHASE2,COMPLETED,2015,United States,false
NCT02258464,PHASE2,TERMINATED,2015,Austria,false
NCT02258464,PHASE2,TERMINATED,2015,Canada,false
NCT02258464,PHASE2,TERMINATED,2015,Czechia,false
NCT02258464,PHASE2,TERMINATED,2015,Denmark,false
NCT02258464,PHASE2,TERMINATED,2015,Finland,false
NCT02258464,PHASE2,TERMINATED,2015,France,false
NCT02258464,PHASE2,TERMINATED,2015,Germany,false
NCT02258464,PHASE2,TERMINATED,2015,Hong Kong,false
NCT02258464,PHASE2,TERMINATED,2015,Ireland,false
NCT02258464,PHASE2,TERMINATED,2015,Israel,false
NCT02258464,PHASE2,TERMINATED,2015,Netherlands,false
NCT02258464,PHASE2,TERMINATED,2015,Norway,false
NCT02258464,PHASE2,TERMINATED,2015,Poland,false
NCT02258464,PHASE2,TERMINATED,2015,Singapore,false
NCT02258464,PHASE2,TERMINATED,2015,South Korea,false
NCT02258464,PHASE2,TERMINATED,2015,Spain,false
NCT02258464,PHASE2,TERMINATED,2015,Switzerland,false
NCT02258464,PHASE2,TERMINATED,2015,Taiwan,false
NCT02258464,PHASE2,TERMINATED,2015,United Kingdom,true
NCT02258464,PHASE2,TERMINATED,2015,United States,false
NCT02258529,PHASE2,TERMINATED,2015,United States,false
NCT02258555,PHASE1,TERMINATED,2015,United States,false
NCT02258607,PHASE1,TERMINATED,2015,United States,false
NCT02259582,PHASE2,COMPLETED,2015,Australia,false
NCT02259582,PHASE2,COMPLETED,2015,Belgium,false
NCT02259582,PHASE2,COMPLETED,2015,Italy,false
NCT02259582,PHASE2,COMPLETED,2015,Spain,false
NCT02259582,PHASE2,COMPLETED,2015,United States,false
NCT02260648,PHASE3,TERMINATED,2015,Japan,false
NCT02260804,PHASE3,COMPLETED,2015,South Korea,false
NCT02261519,PHASE2/PHASE3,TERMINATED,2017,United States,false
NCT02261883,PHASE2,TERMINATED,2015,United States,false
NCT02262338,PHASE1,COMPLETED,2015,Germany,false
NCT02262338,PHASE1,COMPLETED,2015,Philippines,false
NCT02262338,PHASE1,COMPLETED,2015,United States,false
NCT02262689,PHASE1,COMPLETED,2015,United States,false
NCT02262910,PHASE1,COMPLETED,2015,Australia,false
NCT02262910,PHASE1,COMPLETED,2015,United States,false
NCT02263222,PHASE2,WITHDRAWN,2016,United States,false
NCT02264639,PHASE1,COMPLETED,2015,United States,false
NCT02265536,PHASE1,COMPLETED,2015,United States,false
NCT02265952,PHASE2,COMPLETED,2015,Canada,false
NCT02265952,PHASE2,COMPLETED,2015,Netherlands,false
NCT02265952,PHASE2,COMPLETED,2015,United States,false
NCT02267083,PHASE2,COMPLETED,2015,United States,false
NCT02267356,PHASE2,COMPLETED,2015,United States,false
NCT02267382,PHASE2,COMPLETED,2015,United States,false
NCT02267642,PHASE2,COMPLETED,2015,United States,false
NCT02267655,PHASE1,COMPLETED,2015,Belgium,false
NCT02267707,PHASE1,TERMINATED,2015,Germany,false
NCT02267707,PHASE1,TERMINATED,2015,United States,false
NCT02268253,PHASE1/PHASE2,COMPLETED,2016,Canada,false
NCT02268253,PHASE1/PHASE2,COMPLETED,2016,United States,false
NCT02268279,PHASE1,COMPLETED,2015,Bulgaria,false
NCT02268279,PHASE1,COMPLETED,2015,United States,false
NCT02268526,PHASE2,COMPLETED,2015,Belgium,false
NCT02268526,PHASE2,COMPLETED,2015,Germany,false
NCT02268526,PHASE2,COMPLETED,2015,Singapore,false
NCT02268526,PHASE2,COMPLETED,2015,South Korea,false
NCT02268526,PHASE2,COMPLETED,2015,Taiwan,false
NCT02268526,PHASE2,COMPLETED,2015,United States,false
NCT02268552,PHASE1/PHASE2,COMPLETED,2015,Belgium,false
NCT02268552,PHASE1/PHASE2,COMPLETED,2015,Bulgaria,false
NCT02268552,PHASE1/PHASE2,COMPLETED,2015,Denmark,false
NCT02268552,PHASE1/PHASE2,COMPLETED,2015,Germany,false
NCT02268552,PHASE1/PHASE2,COMPLETED,2015,Italy,false
NCT02268552,PHASE1/PHASE2,COMPLETED,2015,Poland,false
NCT02268552,PHASE1/PHASE2,COMPLETED,2015,Russia,false
NCT02268864,PHASE2,COMPLETED,2015,Belgium,false
NCT02268864,PHASE2,COMPLETED,2015,France,false
NCT02268864,PHASE2,COMPLETED,2015,Germany,false
NCT02268864,PHASE2,COMPLETED,2015,Hungary,false
NCT02268864,PHASE2,COMPLETED,2015,Spain,false
NCT02268864,PHASE2,COMPLETED,2015,United Kingdom,true
NCT02269163,PHASE3,COMPLETED,2016,United States,false
NCT02269436,PHASE1,TERMINATED,2015,Belgium,false
NCT02269436,PHASE1,TERMINATED,2015,Netherlands,false
NCT02269579,PHASE2,WITHDRAWN,2015,United States,false
NCT02269644,PHASE3,WITHDRAWN,2015,United States,false
NCT02269917,PHASE3,COMPLETED,2015,Belgium,false
NCT02269917,PHASE3,COMPLETED,2015,Canada,false
NCT02269917,PHASE3,COMPLETED,2015,France,false
NCT02269917,PHASE3,COMPLETED,2015,Poland,false
NCT02269917,PHASE3,COMPLETED,2015,Puerto Rico,false
NCT02269917,PHASE3,COMPLETED,2015,Spain,false
NCT02269917,PHASE3,COMPLETED,2015,Sweden,false
NCT02269917,PHASE3,COMPLETED,2015,Switzerland,false
NCT02269917,PHASE3,COMPLETED,2015,United Kingdom,true
NCT02269917,PHASE3,COMPLETED,2015,United States,false
NCT02269943,PHASE2,COMPLETED,2015,Canada,false
NCT02269943,PHASE2,COMPLETED,2015,France,false
NCT02269943,PHASE2,COMPLETED,2015,Greece,false
NCT02269943,PHASE2,COMPLETED,2015,Italy,false
NCT02269943,PHASE2,COMPLETED,2015,Singapore,false
NCT02269943,PHASE2,COMPLETED,2015,Spain,false
NCT02269943,PHASE2,COMPLETED,2015,Taiwan,false
NCT02269943,PHASE2,COMPLETED,2015,Tunisia,false
NCT02269943,PHASE2,COMPLETED,2015,United States,false
NCT02270463,PHASE1/PHASE2,TERMINATED,2015,United States,false
NCT02270736,PHASE3,COMPLETED,2015,Georgia,false
NCT02270736,PHASE3,COMPLETED,2015,Hungary,false
NCT02270736,PHASE3,COMPLETED,2015,Poland,false
NCT02270736,PHASE3,COMPLETED,2015,Russia,false
NCT02270736,PHASE3,COMPLETED,2015,Serbia,false
NCT02270736,PHASE3,COMPLETED,2015,Ukraine,false
NCT02271503,PHASE2,COMPLETED,2015,United States,false
NCT02272413,PHASE3,COMPLETED,2015,Argentina,false
NCT02272413,PHASE3,COMPLETED,2015,Brazil,false
NCT02272413,PHASE3,COMPLETED,2015,Bulgaria,false
NCT02272413,PHASE3,COMPLETED,2015,Chile,false
NCT02272413,PHASE3,COMPLETED,2015,Croatia,false
NCT02272413,PHASE3,COMPLETED,2015,Egypt,false
NCT02272413,PHASE3,COMPLETED,2015,Germany,false
NCT02272413,PHASE3,COMPLETED,2015,Greece,false
NCT02272413,PHASE3,COMPLETED,2015,Hungary,false
NCT02272413,PHASE3,COMPLETED,2015,Italy,false
NCT02272413,PHASE3,COMPLETED,2015,Japan,false
NCT02272413,PHASE3,COMPLETED,2015,Malaysia,false
NCT02272413,PHASE3,COMPLETED,2015,Mexico,false
NCT02272413,PHASE3,COMPLETED,2015,Philippines,false
NCT02272413,PHASE3,COMPLETED,2015,Poland,false
NCT02272413,PHASE3,COMPLETED,2015,Portugal,false
NCT02272413,PHASE3,COMPLETED,2015,Romania,false
NCT02272413,PHASE3,COMPLETED,2015,Russia,false
NCT02272413,PHASE3,COMPLETED,2015,Serbia,false
NCT02272413,PHASE3,COMPLETED,2015,South Africa,false
NCT02272413,PHASE3,COMPLETED,2015,South Korea,false
NCT02272413,PHASE3,COMPLETED,2015,Spain,false
NCT02272413,PHASE3,COMPLETED,2015,Thailand,false
NCT02272413,PHASE3,COMPLETED,2015,Turkey (Türkiye),false
NCT02272413,PHASE3,COMPLETED,2015,Ukraine,false
NCT02272413,PHASE3,COMPLETED,2015,United Kingdom,true
NCT02272413,PHASE3,COMPLETED,2015,United States,false
NCT02272413,PHASE3,COMPLETED,2015,Vietnam,false
NCT02272634,PHASE2,COMPLETED,2015,United States,false
NCT02272790,PHASE2,COMPLETED,2015,Canada,false
NCT02272790,PHASE2,COMPLETED,2015,Netherlands,false
NCT02272790,PHASE2,COMPLETED,2015,United States,false
NCT02272803,PHASE2,COMPLETED,2015,Japan,false
NCT02273726,PHASE3,COMPLETED,2015,Puerto Rico,false
NCT02273726,PHASE3,COMPLETED,2015,United States,false
NCT02274792,PHASE4,COMPLETED,2015,Canada,false
NCT02274792,PHASE4,COMPLETED,2015,United States,false
NCT02275052,PHASE4,COMPLETED,2015,United States,false
NCT02275416,PHASE1/PHASE2,COMPLETED,2015,Norway,false
NCT02275936,PHASE1,COMPLETED,2015,United States,false
NCT02276027,PHASE2,COMPLETED,2015,China,false
NCT02276820,PHASE1,WITHDRAWN,2017,United States,false
NCT02277613,PHASE2,TERMINATED,2015,United States,false
NCT02278250,PHASE1,COMPLETED,2015,Netherlands,false
NCT02278250,PHASE1,COMPLETED,2015,Spain,false
NCT02278250,PHASE1,COMPLETED,2015,United Kingdom,true
NCT02278250,PHASE1,COMPLETED,2015,United States,false
NCT02278315,PHASE1,COMPLETED,2015,United States,false
NCT02278354,PHASE1,COMPLETED,2015,United States,false
NCT02278718,PHASE3,COMPLETED,2015,Belgium,false
NCT02278718,PHASE3,COMPLETED,2015,Georgia,false
NCT02278718,PHASE3,COMPLETED,2015,Germany,false
NCT02278718,PHASE3,COMPLETED,2015,Hungary,false
NCT02278718,PHASE3,COMPLETED,2015,India,false
NCT02278718,PHASE3,COMPLETED,2015,Italy,false
NCT02278718,PHASE3,COMPLETED,2015,Netherlands,false
NCT02278718,PHASE3,COMPLETED,2015,Poland,false
NCT02278718,PHASE3,COMPLETED,2015,Romania,false
NCT02278718,PHASE3,COMPLETED,2015,Slovakia,false
NCT02278718,PHASE3,COMPLETED,2015,Spain,false
NCT02278718,PHASE3,COMPLETED,2015,Ukraine,false
NCT02278718,PHASE3,COMPLETED,2015,United Kingdom,true
NCT02278718,PHASE3,COMPLETED,2015,United States,false
NCT02279407,PHASE2,COMPLETED,2015,Sweden,false
NCT02279498,PHASE3,COMPLETED,2015,Canada,false
NCT02279498,PHASE3,COMPLETED,2015,Czechia,false
NCT02279498,PHASE3,COMPLETED,2015,Hungary,false
